time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-700,39, others, car,24.869494913114263,-6.276795023464099,1,40, others, car,23.22479731398593,-20.374628112539227,1,41, others, car,18.024903989588285,-16.556349107370412,1,42.0, others, car,19.708482616578106,-26.81486350798828,1.0,43.0, others, car,19.754173018367034,20.014918270140825,1.0,44, others, car,14.750142429812882,-29.448040788823853,1.0,45.0, others, car,21.44167205302294,31.781996752416486,1.0,46.0, others, car,38.52874533296743,11.422358034457512,1.0,47.0, others, car,17.17393778918859,-36.31669685460154,1.0,48.0, agent, car,-4.337293223397261,-0.02434120524734717,1.0
-600,39, others, car,25.587037229207553,-6.387547344143883,1,40, others, car,23.309021265493868,-20.25671998732146,1,41, others, car,18.16922438662758,-15.918308176071179,1,42.0, others, car,19.716967917578245,-26.78788203903386,1.0,43.0, others, car,19.741235380702644,19.923810545267,1.0,44, others, car,14.815216955115009,-29.156736298373215,1.0,45.0, others, car,21.388934724446283,31.41772793111202,1.0,46.0, others, car,38.2218001652356,11.497095334422472,1.0,47.0, others, car,17.24609751017298,-35.89583391801355,1.0,48.0, agent, car,-3.687116363741469,-0.014591786379431038,1.0
-500,39, others, car,26.31032413462137,-6.500276911883379,1,40, others, car,23.406537946957933,-20.125788053420226,1,41, others, car,18.31842243815105,-15.256742652920499,1,42.0, others, car,19.728723399937,-26.753330503112736,1.0,43.0, others, car,19.726986808739078,19.830891342746703,1.0,44, others, car,14.882574883857364,-28.85769966276564,1.0,45.0, others, car,21.33894141632668,31.076319080120967,1.0,46.0, others, car,37.93903821089305,11.56482034587628,1.0,47.0, others, car,17.314213276401482,-35.499635429385506,1.0,48.0, agent, car,-3.0443331840852563,-0.0066681539350233465,1.0
-400,39, others, car,27.040525485463714,-6.614132026954679,1,40, others, car,23.516501658649766,-19.980698454726763,1,41, others, car,18.471677444430195,-14.570506681809814,1,42.0, others, car,19.742762285736124,-26.71104682203447,1.0,43.0, others, car,19.712914623742858,19.73287617244425,1.0,44, others, car,14.952216216039872,-28.55093088200089,1.0,45.0, others, car,21.29168312866391,30.757764199443397,1.0,46.0, others, car,37.681770404238854,11.627344546465665,1.0,47.0, others, car,17.377290309955892,-35.127944310527475,1.0,48.0, agent, car,-2.4099304623470394,-0.0004082297241202459,1.0
-300,39, others, car,27.775660725898113,-6.728797532976918,1,40, others, car,23.64189373432446,-19.821922425811973,1,41, others, car,18.63078588311193,-13.860914197037694,1,42.0, others, car,19.7603955092742,-26.659219518152717,1.0,43.0, others, car,19.697545813225005,19.62696677879449,1.0,44, others, car,15.024965651390964,-28.237578812187966,1.0,45.0, others, car,21.24783148299604,30.45993365505249,1.0,46.0, others, car,37.44884788916429,11.683843236462481,1.0,47.0, others, car,17.436153310564272,-34.78190941754791,1.0,48.0, agent, car,-1.7871926886624023,0.0027006649873130284,1.0
-200,39, others, car,28.51589193411496,-6.8432866520320825,1,40, others, car,23.782383017601813,-19.651438522512557,1,41, others, car,18.793466041978547,-13.129605598060689,1,42.0, others, car,19.78162307055161,-26.597848591467308,1.0,43.0, others, car,19.681218842342414,19.509053971933753,1.0,44, others, car,15.099512255611508,-27.919454930973124,1.0,45.0, others, car,21.206401701404552,30.182991525138306,1.0,46.0, others, car,37.24224422150634,11.73399225948624,1.0,47.0, others, car,17.490964356416754,-34.46054397252831,1.0,48.0, agent, car,-1.176944562759703,0.0038073863080351493,1.0
-100,39, others, car,29.261057031923624,-6.958586162038259,1,40, others, car,23.939118364590254,-19.46842204510009,1,41, others, car,18.959709921030367,-12.376599884878873,1,42.0, others, car,19.806287891377718,-26.527914819896907,1.0,43.0, others, car,19.66246069860656,19.376339496296804,1.0,44, others, car,15.17602110689193,-27.595572460438124,1.0,45.0, others, car,21.167879327237472,29.92380339775539,1.0,46.0, others, car,37.05900306750939,11.778281850107472,1.0,47.0, others, car,17.541060825975478,-34.16171234144204,1.0,48.0, agent, car,-0.5811596404752563,0.00323609061842918,1.0
0,39, others, car,30.011318097514742,-7.073709285077364,1,40, others, car,24.113911252936354,-19.274183927873885,1,41, others, car,19.13149407610394,-11.602203213872652,1,42.0, others, car,19.83584798424201,-26.446637947876205,1.0,43.0, others, car,19.642101081745466,19.227674495775066,1.0,44, others, car,15.253996970661442,-27.268891734338094,1.0,45.0, others, car,21.131130504385816,29.68155657317542,1.0,46.0, others, car,36.901085983010695,11.816375851945876,1.0,47.0, others, car,17.588416275077368,-33.885738680669235,1.0,48.0, agent, car,0.0,0.0,1.0
-1000,19, others, car,21.92258965646777,-5.846950893768383,1,21, others, car,28.026829688079804,-9.921844467404874,1,22, others, car,29.650942012415854,9.208745830804496,1,23.0, others, car,42.302803943191215,11.594369904964964,1.0,24.0, others, car,48.75831580966806,18.167733193898485,1.0,25, others, car,48.11421965527095,14.792367118360831,1.0,26.0, others, car,-5.2445225627606815,3.889823657788687,1.0,27.0, agent, car,-5.9891349501808655,-0.024628205818740256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-900,19, others, car,21.907700921439414,-6.921059047340018,1,21, others, car,28.050303602467782,-9.709098197535619,1,22, others, car,29.234243890373374,8.945603901256423,1,23.0, others, car,42.08596420179053,11.584070206515017,1.0,24.0, others, car,48.21349215261685,18.20551126581064,1.0,25, others, car,47.47695867055271,14.829561706087006,1.0,26.0, others, car,-4.762236893312172,3.892911220664572,1.0,27.0, agent, car,-5.361990533055262,-0.018722270808678776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-800,19, others, car,21.89570563429467,-8.007475635979343,1,21, others, car,28.07659490639123,-9.476526128408716,1,22, others, car,28.817983135820608,8.654305112691883,1,23.0, others, car,41.87229314644217,11.57549496386319,1.0,24.0, others, car,47.681614465318795,18.242105333012358,1.0,25, others, car,46.850560890647905,14.864764599846213,1.0,26.0, others, car,-4.282938755345052,3.896272015396703,1.0,27.0, agent, car,-4.73593303704241,-0.0137211023400855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-700,19, others, car,21.885507873921014,-9.107123426227847,1,21, others, car,28.105794677135712,-9.223132416196815,1,22, others, car,28.403155592584785,8.334758387825332,1,23.0, others, car,41.662607466402456,11.566555412069688,1.0,24.0, others, car,47.1637786688862,18.27842016204526,1.0,25, others, car,46.23910076815033,14.898589334324395,1.0,26.0, others, car,-3.8056323050321934,3.899814964699664,1.0,27.0, agent, car,-4.112954149796386,-0.009442545842603234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-600,19, others, car,21.878203561430865,-10.219079651543806,1,21, others, car,28.13690707087372,-8.948825983614704,1,22, others, car,27.992748792147413,7.986690494800521,1,23.0, others, car,41.45907900389648,11.559061084218174,1.0,24.0, others, car,46.66087052986091,18.31336983179701,1.0,25, others, car,45.64167653651845,14.932148830633967,1.0,26.0, others, car,-3.332400307313274,3.9027263793171567,1.0,27.0, agent, car,-3.4950455589716367,-0.005704446744927649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-500,19, others, car,21.872793852997226,-11.343259234641815,1,21, others, car,28.16993208760573,-8.653606830662413,1,22, others, car,27.587667501050085,7.60901451250491,1,23.0, others, car,41.26161668163869,11.552016136481068,1.0,24.0, others, car,46.172984125528345,18.347947186094643,1.0,25, others, car,45.060088728835446,14.963239246549401,1.0,26.0, others, car,-2.864147528730233,3.906093180361746,1.0,27.0, agent, car,-2.884198952222257,-0.0023246504769282032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-400,19, others, car,21.870465747018017,-12.477759565153255,1,21, others, car,28.20695249227117,-8.336661268083631,1,22, others, car,27.19189509460156,7.201372131796818,1,23.0, others, car,41.072303264569115,11.546234258114984,1.0,24.0, others, car,45.70004337860317,18.381159381110987,1.0,25, others, car,44.49353265584539,14.993967347010912,1.0,26.0, others, car,-2.4019608903955247,3.909010601291482,1.0,27.0, agent, car,-2.2824970944879563,-0.00011684629398878157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-300,19, others, car,21.870105322380613,-13.623491409619605,1,21, others, car,28.245885519930404,-7.998802985134425,1,22, others, car,26.807423260455995,6.763563198105537,1,23.0, others, car,40.88896991046256,11.539915916036387,1.0,24.0, others, car,45.24304313291231,18.412920339560664,1.0,25, others, car,43.944810694458624,15.022060212507784,1.0,26.0, others, car,-1.9457493150238057,3.9124744859339553,1.0,27.0, agent, car,-1.6919316734235088,0.0011011203740835251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-200,19, others, car,21.872826500197807,-14.77954400149894,1,21, others, car,28.286822247868567,-7.6390361379881,1,22, others, car,26.43542999701167,6.297506321799657,1,23.0, others, car,40.714780305371,11.534757566043314,1.0,24.0, others, car,44.800966544628885,18.44330313872908,1.0,25, others, car,43.41202223430626,15.048695841437757,1.0,26.0, others, car,-1.4965997237276634,3.915580067747,1.0,27.0, agent, car,-1.1144943766828366,0.0015114040980882398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-100,19, others, car,21.87671967010049,-15.944741342393735,1,21, others, car,28.329762676086148,-7.257360726644245,1,22, others, car,26.079898679576782,5.802831193737774,1,23.0, others, car,40.548635528182274,11.529860441594133,1.0,24.0, others, car,44.373925691038274,18.473321622443237,1.0,25, others, car,42.89815480686996,15.073601001945002,1.0,26.0, others, car,-1.0554168830485449,3.9194142678435946,1.0,27.0, agent, car,-0.5501852042658059,0.0011140048782414954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19, others, car,21.88377651974316,-17.119265586874615,1,21, others, car,28.375611571124743,-6.854863672215616,1,22, others, car,25.740920385436965,5.28053365774688,1,23.0, others, car,40.39155342272335,11.525147465403435,1.0,24.0, others, car,43.96281833868187,18.501882869590965,1.0,25, others, car,42.401216724494994,15.096957848600185,1.0,26.0, others, car,-0.6242835579265081,3.923163396967016,1.0,27.0, agent, car,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1000,23, others, car,25.49255077275535,12.137732906045219,1,24, others, car,11.403477256432431,-8.208939114249016,1,25, others, car,21.37173726628532,-5.439268261528559,1,26.0, others, car,41.931145324285175,5.721458212200263,1.0,27.0, others, car,37.30025307114562,9.772584103730708,1.0,28, others, car,10.727866608183561,-0.2788498289434369,1.0,29.0, others, car,18.750137462418238,-24.438270931889022,1.0,30.0, others, car,21.73567306935196,-28.498406661114306,1.0,31.0, others, car,-1.0563560140745618,-8.41295482999447,1.0,32.0, agent, car,-4.348432801103663,-0.004144187085155293,1.0
-900,23, others, car,25.731639735329093,12.929857560361347,1,24, others, car,11.654709796572476,-8.230894517467455,1,25, others, car,22.088253091266168,-5.504399456450223,1,26.0, others, car,41.89306101357824,5.723281655886652,1.0,27.0, others, car,37.02292697720036,9.77970797319029,1.0,28, others, car,10.86340009935348,-0.29108809897799537,1.0,29.0, others, car,18.775875610404086,-24.260095322620412,1.0,30.0, others, car,21.823818889149475,-27.95720862485368,1.0,31.0, others, car,-0.4361234921611511,-8.592831506528237,1.0,32.0, agent, car,-3.886522164181121,-0.002534094366304955,1.0
-800,23, others, car,25.95502296624625,13.741121963712766,1,24, others, car,11.924925263644779,-8.254252628584071,1,25, others, car,22.82051401316425,-5.572545932962148,1,26.0, others, car,41.84506698177165,5.726375667998352,1.0,27.0, others, car,36.72240715419811,9.786767433698467,1.0,28, others, car,10.97996666359115,-0.3019156611143745,1.0,29.0, others, car,18.80020305049177,-24.100893640283942,1.0,30.0, others, car,21.90494217365605,-27.44737432558508,1.0,31.0, others, car,0.1666132196701231,-8.77551827728886,1.0,32.0, agent, car,-3.425603499368773,-0.0008155448050089497,1.0
-700,23, others, car,26.16171249339693,14.571661572941768,1,24, others, car,12.213988200806579,-8.280013419708796,1,25, others, car,23.566915458287106,-5.640478861049735,1,26.0, others, car,41.78690031518022,5.728750304315463,1.0,27.0, others, car,36.400803003201226,9.794498543679463,1.0,28, others, car,11.079669701959226,-0.310593456927706,1.0,29.0, others, car,18.821262295303928,-23.959420999084482,1.0,30.0, others, car,21.980900410249,-26.97014864910303,1.0,31.0, others, car,0.7497437203563684,-8.961754200701181,1.0,32.0, agent, car,-2.9658032635086857,4.6489488832124344e-05,1.0
-600,23, others, car,26.353553804158558,15.420204502253554,1,24, others, car,12.521159549633104,-8.306066489779088,1,25, others, car,24.325227568729684,-5.709920271247477,1,26.0, others, car,41.71782195537901,5.732515965900206,1.0,27.0, others, car,36.05613057998962,9.803154216818816,1.0,28, others, car,11.161264328662577,-0.3189789737954709,1.0,29.0, others, car,18.839053344840416,-23.835677399022142,1.0,30.0, others, car,22.05194651261336,-26.523547651187855,1.0,31.0, others, car,1.3132680098980354,-9.15153927676526,1.0,32.0, agent, car,-2.5099699160886324,0.0014193511529333686,1.0
-500,23, others, car,26.529314012735895,16.284920264270784,1,24, others, car,12.847051911706718,-8.335514211967455,1,25, others, car,25.095555801334548,-5.779905191446005,1,26.0, others, car,41.637832902367975,5.737682652753046,1.0,27.0, others, car,35.689255399830934,9.81161602416401,1.0,28, others, car,11.226997401606312,-0.32533218118260504,1.0,29.0, others, car,18.856065970691517,-23.72594786534205,1.0,30.0, others, car,22.116222993371977,-26.10632644604457,1.0,31.0, others, car,1.855328600917278,-9.343628619686132,1.0,32.0, agent, car,-2.061335287123569,0.0016834664947465994,1.0
-400,23, others, car,26.69122597703422,17.167530889528035,1,24, others, car,13.191052685445024,-8.365254213101615,1,25, others, car,25.87593721188177,-5.850153707959563,1,26.0, others, car,41.54469329824219,5.742489334338435,1.0,27.0, others, car,35.299189490615134,9.820013422557594,1.0,28, others, car,11.277830892900246,-0.3298065359318496,1.0,29.0, others, car,18.870189771794568,-23.630971456469105,1.0,30.0, others, car,22.176583312012106,-25.719854376310483,1.0,31.0, others, car,2.375059978147036,-9.536903800511132,1.0,32.0, agent, car,-1.6217538639906377,0.002098721309370999,1.0
-300,23, others, car,26.839775841793127,18.06394203274298,1,24, others, car,13.55290895716302,-8.39727043740114,1,25, others, car,26.664254399308728,-5.921413879213484,1,26.0, others, car,41.4387855135291,5.749941926987175,1.0,27.0, others, car,34.88592685234238,9.828344411999307,1.0,28, others, car,11.314660317812152,-0.3334934669956209,1.0,29.0, others, car,18.882796090787227,-23.547898712915845,1.0,30.0, others, car,22.23153735168369,-25.3599166398609,1.0,31.0, others, car,2.87233568474454,-9.732356791350302,1.0,32.0, agent, car,-1.1933370477527587,0.0019210571717419573,1.0
-200,23, others, car,26.97609203596528,18.97502120918326,1,24, others, car,13.931755211593115,-8.43044445591387,1,25, others, car,27.45964184834815,-5.992567276255187,1,26.0, others, car,41.3217131219213,5.756801600683618,1.0,27.0, others, car,34.45144742923233,9.83634607880459,1.0,28, others, car,11.33958607740414,-0.33566291594897835,1.0,29.0, others, car,18.892892955559628,-23.476603177839994,1.0,30.0, others, car,22.282831142921847,-25.0287360946006,1.0,31.0, others, car,3.348147692819732,-9.93011404904628,1.0,32.0, agent, car,-0.779060754739757,0.0015298446097868484,1.0
-100,23, others, car,27.100887617975516,19.89866201778621,1,24, others, car,14.3274649918928,-8.465768240749648,1,25, others, car,28.260981130047533,-6.064479414352095,1,26.0, others, car,41.191745092883735,5.765305213332988,1.0,27.0, others, car,33.993775277065104,9.844283336658034,1.0,28, others, car,11.341443564781525,-0.3369078017439935,1.0,29.0, others, car,18.902843680859114,-23.414357848596254,1.0,30.0, others, car,22.328847112034477,-24.72310991051468,1.0,31.0, others, car,3.803740888167782,-10.128318086221359,1.0,32.0, agent, car,-0.3799169570611657,0.001051540465752239,1.0
0,23, others, car,27.214180587824057,20.834840458551806,1,24, others, car,14.740038298062187,-8.503241791908486,1,25, others, car,29.067280272296696,-6.13702383666154,1,26.0, others, car,41.05086537063655,5.7751998512502025,1.0,27.0, others, car,33.51390236795067,9.852028728717103,1.0,28, others, car,11.341443564781525,-0.3369078017439935,1.0,29.0, others, car,18.910917236150887,-23.358937867280027,1.0,30.0, others, car,22.371578203241015,-24.443267001288266,1.0,31.0, others, car,4.2378703849936175,-10.328826390253381,1.0,32.0, agent, car,0.0,0.0,1.0
-1000,19, others, car,23.841545312110014,18.714828375665398,1,21, others, car,17.17320325899366,30.47195490652488,1,22, others, car,14.150825320041427,8.876696894773135,1,23.0, others, car,2.8721257024697846,6.811020991687827,1.0,24.0, agent, car,-5.684635974353513,-0.013108740816370312,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-900,19, others, car,23.80165697524313,19.683927916776714,1,21, others, car,17.170002241822893,30.371009691709205,1,22, others, car,14.515899551136155,9.013772807283557,1,23.0, others, car,3.0808173125541716,6.840479638641237,1.0,24.0, agent, car,-5.086429303992545,-0.010145712704771824,1.0,25.0, others, car,-5.180826620478004,3.3677171147357496,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-800,19, others, car,23.76011782705352,20.669067246601447,1,21, others, car,17.16551813236962,30.257071359391237,1,22, others, car,14.890385741875324,9.169648055304828,1,23.0, others, car,3.2934861779156965,6.868851344721179,1.0,24.0, agent, car,-4.489217396101026,-0.007159889992170627,1.0,25.0, others, car,-4.507534791901486,3.3740413601194663,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-700,19, others, car,23.71491654800105,21.669300191872395,1,21, others, car,17.160750693103193,30.130145114970198,1,22, others, car,15.271284604850262,9.344388022640308,1,23.0, others, car,3.5091761252865736,6.898157429467676,1.0,24.0, agent, car,-3.896036332688305,-0.005088651344894418,1.0,25.0, others, car,-3.8342151687239614,3.3813683679727453,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-600,19, others, car,23.667022900555267,22.684574957988325,1,21, others, car,17.155634540220834,29.98722267103751,1,22, others, car,15.657618172192619,9.539014266360102,1,23.0, others, car,3.727821770863677,6.925398605472042,1.0,24.0, agent, car,-3.307849081623061,-0.0029074396927132877,1.0,25.0, others, car,-3.1638948329547887,3.388760759628919,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-500,19, others, car,23.61746664718553,23.714899750348447,1,21, others, car,17.149191705853855,29.82932558466363,1,22, others, car,16.049451827705642,9.756526073872667,1,23.0, others, car,3.9474671789105713,6.9526179868755085,1.0,24.0, agent, car,-2.72768172491442,-0.0015516337020735974,1.0,25.0, others, car,-2.497573547063642,3.396240329689108,1.0,26.0, others, car,52.2460773729488,18.06260801046868,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-400,19, others, car,23.563216705882468,24.75933019028635,1,21, others, car,17.142356568668827,29.65343277383943,1,22, others, car,16.444786046449973,9.996967034380367,1,23.0, others, car,4.167112586957237,6.979837368278867,1.0,24.0, agent, car,-2.1565260250322797,-0.0009894387717353614,1.0,25.0, others, car,-1.8392503609283135,3.4038942565575514,1.0,26.0, others, car,51.7651670413545,18.026080582885196,1.0,0.0, 0.0, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-300,19, others, car,23.50727236405445,25.817800893998776,1,21, others, car,17.13512912866585,29.459544238564682,1,22, others, car,16.841664892688836,10.26238026202364,1,23.0, others, car,4.385714643332447,7.005079019344333,1.0,24.0, agent, car,-1.5983832372532094,-0.00016391402835679023,1.0,25.0, others, car,-1.1899250370182632,3.4117443348347973,1.0,26.0, others, car,51.2842349151592,17.988553392832035,1.0,27.0, others, car,51.75558085348532,21.945220425376306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-200,19, others, car,23.447639096762675,26.890357450687734,1,21, others, car,17.12647003417324,29.245687248501497,1,22, others, car,17.239114398553788,10.553789313873397,1,23.0, others, car,4.601317412299312,7.030386054212919,1.0,24.0, agent, car,-1.0522513937087667,-6.661654250378693e-05,1.0,25.0, others, car,-0.5516188948731605,3.418834391253624,1.0,26.0, others, car,50.80332458356502,17.952025965248314,1.0,27.0, others, car,51.13035601267072,21.89583522082565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-100,19, others, car,23.38425831480502,27.974994335414546,1,21, others, car,17.11636728519113,29.011846803649863,1,22, others, car,17.634166865838477,10.873253098671317,1,23.0, others, car,4.813877304655707,7.053758947945499,1.0,24.0, agent, car,-0.5191164622676229,0.000314010756394513,1.0,25.0, others, car,0.07571165470855029,3.4271639507531675,1.0,26.0, others, car,50.32541353937918,17.915433153861603,1.0,27.0, others, car,50.50615572892679,21.8474359841432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19, others, car,23.31816657525196,29.07269551604745,1,21, others, car,17.10481608711838,28.757041141540114,1,22, others, car,18.025843532073342,11.220803411018519,1,23.0, others, car,5.022438147134189,7.077219020082096,1.0,24.0, agent, car,0.0,0.0,1.0,25.0, others, car,0.6880457672482858,3.4358204292675283,1.0,26.0, others, car,49.84950202013225,17.878796753272873,1.0,27.0, others, car,49.88497052719222,21.799955126127426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1000,14, others, car,31.51595459264988,3.888162948492377,1,15, others, car,28.856520512866112,27.840222554615675,1,17, others, car,29.72465434759707,34.3557379329258,1,18.0, others, car,41.319983099146754,14.353225062201698,1.0,19.0, others, car,26.68353713683988,36.50849131184255,1.0,20, agent, car,-5.116369090532697,-0.018663585990792875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-900,14, others, car,31.96110103421051,3.3142381750542897,1,15, others, car,28.83388129379805,27.648544528332057,1,17, others, car,29.7021978522825,34.17510375615353,1,18.0, others, car,40.99609987407429,14.381039743875355,1.0,19.0, others, car,26.580138880334463,35.846755865798,1.0,20, agent, car,-4.588843370897205,-0.01407896292932476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-800,14, others, car,32.440310737203085,2.7577688941791862,1,15, others, car,28.809423101093675,27.43996409586139,1,17, others, car,29.68038334766306,34.00043513450619,1,18.0, others, car,40.69529860721194,14.408381979592614,1.0,19.0, others, car,26.481404103433647,35.20966290254209,1.0,20, agent, car,-4.062325910449137,-0.009391341418445665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-700,14, others, car,32.95291043778783,2.2218448818784693,1,15, others, car,28.78303893630392,27.213486998016208,1,17, others, car,29.66009809447711,33.83063081034688,1,18.0, others, car,40.41725830321228,14.432268991791105,1.0,19.0, others, car,26.386445545399138,34.59831367971109,1.0,20, agent, car,-3.5370097060870247,-0.006583239833491572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-600,14, others, car,33.500888654339555,1.7062521412540068,1,15, others, car,28.753627541792284,26.968225974058342,1,17, others, car,29.639353574349546,33.66590478057424,1,18.0, others, car,40.16229995742285,14.455683558033178,1.0,19.0, others, car,26.29537020468013,34.01370245649256,1.0,20, agent, car,-3.014676279287144,-0.003454142900994939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-500,14, others, car,34.083465124569486,1.2130861891297309,1,15, others, car,28.72186218139853,26.70109124797617,1,17, others, car,29.619037048018704,33.505155787551274,1,18.0, others, car,39.930209572945174,14.476637159943953,1.0,19.0, others, car,26.20906534201491,33.4547279752501,1.0,20, agent, car,-2.49543262849913,-0.00099830980835508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-400,14, others, car,34.70195510301222,0.7452228046189631,1,15, others, car,28.68784985357173,26.413077078957038,1,17, others, car,29.59904151703546,33.347389572091,1,18.0, others, car,39.71999289059193,14.495236795972595,1.0,19.0, others, car,26.125756435927038,32.923592751256734,1.0,20, agent, car,-1.9812672720974287,0.0009982563427491378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-300,14, others, car,35.356358589667835,0.3026619877216894,1,15, others, car,28.65049630067534,26.103298206262668,1,17, others, car,29.5792599829508,33.19161187500547,1,18.0, others, car,39.53264416955065,14.511375467669914,1.0,19.0, others, car,26.047432004791325,32.42008278761435,1.0,20, agent, car,-1.4742717269064591,0.0017602932632760585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-200,14, others, car,36.04688958143507,-0.11260774318722964,1,15, others, car,28.60967352426019,25.770754370705625,1,17, others, car,29.559585447315094,33.036828437107424,1,18.0, others, car,39.36528763070787,14.526368429570955,1.0,19.0, others, car,25.97199653178368,31.94341782203361,1.0,20, agent, car,-0.9733567352896124,0.0021600616912626908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-100,14, others, car,36.772767816024526,-0.4984908712833378,1,15, others, car,28.566396783513746,25.41534457383682,1,17, others, car,29.539803913230212,32.88105074002203,1,18.0, others, car,39.217923274063686,14.540215681675795,1.0,19.0, others, car,25.90165253217746,31.495372375991163,1.0,20, agent, car,-0.4825943324457284,0.0016462962362145115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
